Dataset,Drift Speed,Labeling Strategy,Imbalance,Label,Accuracy,Precision,Recall,F1,Specificity,GMean,H,N,lam,alpha,beta,gamma
SEA2,abrupt,nonuniform,1,10,0.9864993249662483,0.23117048346055796,0.1499999999999992,0.17626697105477135,0.994923986059902,0.38636314341044276,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,nonuniform,1,20,0.9905245262263114,0.5593718079673073,0.2349999999999988,0.331223628691549,0.9980554573463306,0.4845598216757348,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,nonuniform,1,50,0.9942247112355618,0.9056862745097959,0.4849999999999976,0.6300057780341307,0.9994696701853629,0.6963666501491648,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA2,abrupt,nonuniform,1,100,0.995874793739687,0.9677398373983662,0.607499999999997,0.746545475138269,0.999797969594424,0.7791056474497038,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA2,abrupt,nonuniform,10,5,0.9513975698784938,0.8583527468052208,0.6047499999999997,0.7113032162811046,0.9885826990388353,0.774019919651995,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA2,abrupt,nonuniform,10,10,0.9620231011550577,0.8962289418215814,0.7027499999999998,0.787425060343239,0.990805044724707,0.833919274625056,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA2,abrupt,nonuniform,10,20,0.9744237211860594,0.9511902024082287,0.7847499999999996,0.8595243194792899,0.9955275293071838,0.8839023966365056,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,nonuniform,10,50,0.9829741487074353,0.9765176316221087,0.8497499999999996,0.9087281700927319,0.9977220956719818,0.9207170713415525,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,nonuniform,10,100,0.9868243412170608,0.9887450724064892,0.8779999999999996,0.9302574551963114,0.9988888271570644,0.9364306887241773,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,nonuniform,30,5,0.928446422321116,0.9273764094770656,0.8265833333333332,0.8734956269902485,0.9719265661832988,0.8960303967882626,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA2,abrupt,nonuniform,30,10,0.9461473073653681,0.9525241189738027,0.8634166666666665,0.905915874486183,0.9815701121508678,0.9209670760552853,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,nonuniform,30,20,0.9595729786489324,0.9652796664597014,0.8965833333333332,0.9301241196808955,0.9861061504393169,0.9405372394822051,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,nonuniform,30,50,0.9737486874343716,0.9858361354453951,0.9249999999999998,0.9549420504577122,0.9943210229302092,0.9592239393195288,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA2,abrupt,nonuniform,30,100,0.9798239911995599,0.9933027837995527,0.939083333333333,0.965428609919321,0.9972855203943136,0.967721365610914,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA2,abrupt,nonuniform,50,5,0.9268213410670534,0.944821959277767,0.9074499999999999,0.9252085696582627,0.9472447244724471,0.9266621607280566,99.0,19.0,0.4758205404119808,0.0032606057694905,0.7265696629552281,1.9230823238536416
SEA2,abrupt,nonuniform,50,10,0.9396969848492425,0.9554180836914588,0.9218,0.9385683361365882,0.9568478347834781,0.9395068457424095,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,nonuniform,50,20,0.9535726786339318,0.9669640429739452,0.939093909390939,0.952916031300033,0.9679484048404838,0.9534706818122558,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,nonuniform,50,50,0.9709735486774338,0.9890933006864879,0.9520452045204517,0.970436196018425,0.9894994649464945,0.9708034070695183,85.0,45.0,0.4951208066196363,0.0044010797932015,1.606007414066688,0.4146066868341137
SEA2,abrupt,nonuniform,50,100,0.9786739336966848,0.9916362995640956,0.9657999999999999,0.9784066997377913,0.9918495949594957,0.9785956771022849,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA2,abrupt,uniform,1,5,0.9714485724286215,0.0446677972865122,0.0899999999999995,0.060190775174627106,0.980024243648669,0.29652110912860913,64.0,6.0,0.1288509419684017,0.0017027948362089,1.06699692659737,0.2807961568212469
SEA2,abrupt,uniform,1,10,0.9890744537226861,0.3820616883116834,0.1474999999999992,0.20876917712656734,0.9974998737309966,0.38344053620215135,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,uniform,1,20,0.991949597479874,0.7712820512820387,0.2749999999999986,0.3985294117642991,0.999191878377696,0.5242302585342884,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,uniform,1,50,0.9944247212360617,0.956755493221122,0.4774999999999976,0.6322812846064165,0.9997727157937271,0.6909416196022765,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA2,abrupt,uniform,1,100,0.9957247862393119,0.9691900015820195,0.597499999999997,0.734384155630606,0.999797969594424,0.7728038030265469,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,uniform,10,5,0.952047602380119,0.9572568696018018,0.5519999999999998,0.6974592925864962,0.9972776265348076,0.7421304148915968,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA2,abrupt,uniform,10,10,0.9667233361668084,0.958749427931046,0.6994999999999998,0.806505245207868,0.9967220401133396,0.8344651852541218,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA2,abrupt,uniform,10,20,0.975848792439622,0.9656919823293094,0.7899999999999996,0.8676509910535475,0.9969164953608534,0.8875963938093117,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,uniform,10,50,0.983199159957998,0.9781257505686456,0.8492499999999996,0.9097985992112418,0.9979165509194955,0.920438680319233,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,uniform,10,100,0.9867493374668734,0.9887196518552446,0.8774999999999995,0.9297076226151826,0.9988888271570644,0.9362680624794396,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,uniform,30,5,0.9307465373268663,0.9539525025822997,0.8119999999999998,0.875805660108729,0.9832488034859632,0.8931203649771768,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,uniform,30,10,0.947572378618931,0.961388073174315,0.8603333333333332,0.9079861905390342,0.9851775126794771,0.9207139487248011,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,uniform,30,20,0.959697984899245,0.9711328509792085,0.8907499999999999,0.9298880063545827,0.9886420458604184,0.9385260502030853,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,uniform,30,50,0.971823591179559,0.9788171876554121,0.9269166666666665,0.95174894577059,0.9914279591399384,0.9583103876857744,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,uniform,30,100,0.9799239961998101,0.9934956490663872,0.9389999999999998,0.9656117455373006,0.9973569540681476,0.9677996316644693,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA2,abrupt,uniform,50,5,0.9200210010500525,0.9483248704773184,0.8881499999999998,0.9169713189890547,0.951295129512951,0.9192860272276301,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,uniform,50,10,0.9393219660983049,0.9581999726824968,0.9165999999999999,0.9379713024839231,0.9599959995999598,0.9390667706209892,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,abrupt,uniform,50,20,0.9539726986349317,0.9759776270231764,0.9312499999999998,0.9528825947575323,0.9770477047704769,0.9536705570499133,85.0,45.0,0.4951208066196363,0.0044010797932015,1.606007414066688,0.4146066868341137
SEA2,abrupt,uniform,50,50,0.9711235561778089,0.9845671692652114,0.9584979297929791,0.9707320788724777,0.9849984998499848,0.9710310885607591,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA2,abrupt,uniform,50,100,0.9788489424471224,0.9917372511404626,0.9656499999999998,0.9785746811799945,0.9919491949194919,0.9787651598296918,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA2,gradual,nonuniform,1,5,0.9771238561928097,0.09884532419743655,0.1199999999999994,0.10371298222178929,0.9859841406131622,0.34414555146792647,92.0,8.0,0.3355125667385895,0.0038791551563567,0.9521921760997948,1.829188539910996
SEA2,gradual,nonuniform,1,10,0.9863243162158108,0.2242107486009908,0.1499999999999992,0.180363762491696,0.994696701853629,0.38619149181593204,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,nonuniform,1,20,0.9907745387269364,0.6037068477645655,0.2349999999999988,0.33616446865402344,0.9984847719581798,0.4844312072817665,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,nonuniform,1,50,0.9943247162358118,0.9352514919010997,0.4774999999999976,0.6300057780341307,0.999646446790242,0.6909327788391707,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA2,gradual,nonuniform,1,100,0.9958247912395619,0.9689250225835516,0.609999999999997,0.7442443005905708,0.999797969594424,0.7805909100838948,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA2,gradual,nonuniform,10,5,0.9504975248762438,0.8583527468052208,0.6039999999999998,0.71047329245068,0.988832712928496,0.7733326322776177,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA2,gradual,nonuniform,10,10,0.9618730936546827,0.8888177197569762,0.7052499999999997,0.7879535012593739,0.9903050169453858,0.8359407461233779,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA2,gradual,nonuniform,10,20,0.9744237211860594,0.9509859509859505,0.7849999999999997,0.8590312845013485,0.9954997499861105,0.884006035786262,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,nonuniform,10,50,0.9829741487074353,0.9769048190521903,0.8497499999999996,0.9087281700927319,0.9977776543141286,0.9207170713415525,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,nonuniform,10,100,0.9866993349667484,0.9886972196246155,0.8767499999999996,0.9296474095309213,0.9988888271570644,0.9359200113158574,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,nonuniform,30,5,0.9290714535726787,0.9260668279833246,0.8288333333333332,0.8750595756376127,0.9713908136295448,0.8980022331097265,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA2,gradual,nonuniform,30,10,0.9456222811140558,0.9530217975397612,0.8620833333333332,0.9050341407403988,0.9818558468462031,0.9197140197968054,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,nonuniform,30,20,0.9595229761488075,0.9658134069025894,0.8959999999999999,0.9300822124313646,0.9863561682977354,0.9403550776643724,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,nonuniform,30,50,0.9735486774338716,0.9861197289527189,0.9249999999999998,0.9545298179718493,0.994392456604043,0.959224994409937,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA2,gradual,nonuniform,30,100,0.9799989999499974,0.9934858991382484,0.939083333333333,0.965768131733379,0.9973569540681476,0.9679985501239917,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA2,gradual,nonuniform,50,5,0.9259712985649282,0.9421331830955599,0.9090954795479548,0.9249268977211678,0.9440971997199719,0.9258744208929268,99.0,19.0,0.4758205404119808,0.0032606057694905,0.7265696629552281,1.9230823238536416
SEA2,gradual,nonuniform,50,10,0.9402720136006799,0.956043589378393,0.9226960996099608,0.9392493012909783,0.957947904790479,0.9401196782140148,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,nonuniform,50,20,0.9532726636331816,0.9653111444512958,0.9406470197019701,0.9527333553974954,0.9662999999999998,0.9532223024819249,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,nonuniform,50,50,0.9707735386769338,0.9895979305578682,0.952397619761976,0.9702355178298824,0.9899999999999998,0.970604843538494,85.0,45.0,0.4951208066196363,0.0044010797932015,1.606007414066688,0.4146066868341137
SEA2,gradual,nonuniform,50,100,0.9789239461973098,0.9920452124418753,0.9656482798279826,0.9786349715168188,0.992249224922492,0.9788304987791112,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA2,gradual,uniform,1,5,0.971723586179309,0.0453004605314509,0.0899999999999995,0.06248629166552215,0.9805293196626093,0.29767635364406886,64.0,6.0,0.1288509419684017,0.0017027948362089,1.06699692659737,0.2807961568212469
SEA2,gradual,uniform,1,10,0.9897494874743737,0.4570024570024487,0.1699999999999991,0.23890240605529975,0.9979796959442396,0.41166964031236686,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,uniform,1,20,0.9916995849792488,0.7387102292165486,0.2599999999999987,0.37911166980899114,0.9991161169756049,0.5095799021578666,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,uniform,1,50,0.9946497324866244,0.9645573590527634,0.4824999999999976,0.6441815493113527,0.999797969594424,0.6945759898001289,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA2,gradual,uniform,1,100,0.9955747787389368,0.9540665823851584,0.5824999999999971,0.7250254841993179,0.999696954391636,0.7631378923021153,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,uniform,10,5,0.952147607380369,0.9561307567373238,0.5527499999999997,0.6976432933986385,0.9972776265348076,0.7422726957858649,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA2,gradual,uniform,10,10,0.9664483224161208,0.9573229240781472,0.6977499999999996,0.805758059984989,0.9965275848658257,0.83396729976644,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA2,gradual,uniform,10,20,0.975798789939497,0.9651552526296856,0.7879999999999996,0.8676509910535475,0.9969442746819268,0.8860769069412833,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,uniform,10,50,0.9832241612080603,0.9784057888344921,0.8502499999999996,0.9099193315356799,0.9979165509194955,0.9210647447728642,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,uniform,10,100,0.9866493324666235,0.9884322859655212,0.8767499999999996,0.9293720496046838,0.998861047835991,0.9358775983054658,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,uniform,30,5,0.9307465373268663,0.9533379172772576,0.8094166666666666,0.8754191007823602,0.9831059361382957,0.8923055428765874,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,uniform,30,10,0.947372368618431,0.9610625268093177,0.8599166666666666,0.9073945811705815,0.9851417958425601,0.9203231986261955,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,uniform,30,20,0.9597729886494324,0.9712086386134149,0.8913333333333332,0.9299925841431333,0.9886420458604184,0.938944262276046,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,uniform,30,50,0.971823591179559,0.9787404220574141,0.9269166666666665,0.95174894577059,0.9913565254661045,0.9583277868547998,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,uniform,30,100,0.9799239961998101,0.9938455288816284,0.9386666666666665,0.9656058303284436,0.9974998214158152,0.9676714438246479,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA2,gradual,uniform,50,5,0.9200710035501776,0.9479259738159475,0.8886999999999998,0.9173844163685019,0.9510951095109509,0.9194781901529552,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,uniform,50,10,0.9393469673483674,0.9600434645203189,0.9154499999999999,0.9380313951083978,0.962046204620462,0.939085964236926,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA2,gradual,uniform,50,20,0.9540477023851192,0.9763303590279517,0.9302999999999998,0.952929412492354,0.9774477447744774,0.9537398391164811,85.0,45.0,0.4951208066196363,0.0044010797932015,1.606007414066688,0.4146066868341137
SEA2,gradual,uniform,50,50,0.9709485474273714,0.9841055061501243,0.9579479097909789,0.9705479024268466,0.9844992349234921,0.9708519685575542,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA2,gradual,uniform,50,100,0.9788489424471224,0.9920270722809084,0.9653999999999998,0.9785746811799945,0.992249224922492,0.9787651598296918,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SINE1,abrupt,nonuniform,1,5,0.9541628469039085,0.0178926441351888,0.0583333333333328,0.028886661142045002,0.9631703005303476,0.2382424080254123,85.0,12.0,0.3037830537411999,0.0011406341876119,1.9261373496615832,1.58698961111526
SINE1,abrupt,nonuniform,1,10,0.9750812567713976,0.029776858282843002,0.0499999999999995,0.0370062437842945,0.9843842074248673,0.22167845203226388,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SINE1,abrupt,nonuniform,1,20,0.9807900658388198,0.04792049330884235,0.0458333333333329,0.048305555555094554,0.9901927771697954,0.21311329125654785,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SINE1,abrupt,nonuniform,1,50,0.9884573714476206,0.21320346320345615,0.0749999999999993,0.10960441693925366,0.9978954457445912,0.2734863892908628,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE1,abrupt,nonuniform,1,100,0.9826235519626634,0.09478885893980145,0.0833333333333326,0.0907594155170997,0.9914555097230405,0.2875733905735023,51.0,35.0,0.0073236263580707,0.0012407482693307,0.5036582936777547,1.690871591148886
SINE1,abrupt,nonuniform,10,5,0.826818901575131,0.22153192269814864,0.3029166666666664,0.254448268382507,0.8853597555329196,0.5161530970531699,64.0,6.0,0.1288509419684017,0.0017027948362089,1.06699692659737,0.2807961568212469
SINE1,abrupt,nonuniform,10,10,0.8365697141428451,0.23791682885688314,0.28749999999999976,0.25745584677019173,0.8968423002129825,0.5071323466050028,64.0,6.0,0.1288509419684017,0.0017027948362089,1.06699692659737,0.2807961568212469
SINE1,abrupt,nonuniform,10,20,0.9106175514626218,0.5769964880134364,0.392083333333333,0.46223953207898116,0.9685619038799889,0.6181397676393728,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE1,abrupt,nonuniform,10,50,0.922160180015001,0.6497755676817454,0.4954166666666663,0.5579261528656004,0.9706454301324194,0.6935862864386533,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE1,abrupt,nonuniform,10,100,0.9282023501958496,0.6707503314105543,0.5570833333333329,0.6113237152380047,0.9696268172978979,0.7346517218599619,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE1,abrupt,nonuniform,30,5,0.7843570297524792,0.6632505243500975,0.5702777777777777,0.6156168766865193,0.8767710441719251,0.7088169109254054,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE1,abrupt,nonuniform,30,10,0.7973997833152762,0.6764384743348264,0.6158333333333332,0.6456062363273469,0.8740921538278364,0.734014508865336,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE1,abrupt,nonuniform,30,20,0.8311525960496706,0.7579961384309208,0.638611111111111,0.6952790889700728,0.9118942731277531,0.7641439576978355,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE1,abrupt,nonuniform,30,50,0.8631552629385781,0.8062280798385555,0.7131944444444442,0.7568971036157182,0.9265388736754372,0.8130066689105253,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE1,abrupt,nonuniform,30,100,0.8814067838986581,0.8360158266939204,0.7524999999999998,0.7914696093769719,0.9368377187760445,0.8391127331236499,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE1,abrupt,nonuniform,50,5,0.7656054671222601,0.7595763108288378,0.7864999999999999,0.7699358024204528,0.7520420070011667,0.7650976971574215,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE1,abrupt,nonuniform,50,10,0.7878156513042752,0.781956436632784,0.7943333333333332,0.7896908825376903,0.778879813302217,0.7877706490983538,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE1,abrupt,nonuniform,50,20,0.8131510959246603,0.8064568816638683,0.8232499999999998,0.8147944528588064,0.803133855642607,0.812993492389027,97.0,36.0,0.6935324396300978,0.0286451405207776,0.3518757205519988,1.5772719657330507
SINE1,abrupt,nonuniform,50,50,0.8476123010250853,0.8405765320785056,0.8584166666666666,0.8490449463777627,0.8367227871311884,0.8475283202729473,97.0,36.0,0.6935324396300978,0.0286451405207776,0.3518757205519988,1.5772719657330507
SINE1,abrupt,nonuniform,50,100,0.8716559713309441,0.8641181692991344,0.8810833333333332,0.8727213956670816,0.8613935655942656,0.8715745698257478,97.0,36.0,0.6935324396300978,0.0286451405207776,0.3518757205519988,1.5772719657330507
SINE1,abrupt,uniform,1,5,0.9736228019001583,0.0246432547313024,0.0499999999999995,0.0341893084607386,0.9830793837865138,0.2219867597620397,92.0,8.0,0.3355125667385895,0.0038791551563567,0.9521921760997948,1.829188539910996
SINE1,abrupt,uniform,1,10,0.9757063088590714,0.0296759422331805,0.0499999999999995,0.0384635388069653,0.9850576647865981,0.2221288973261458,89.0,23.0,0.3979789728990963,0.0011668352776388,1.604114277578104,0.6051456361752533
SINE1,abrupt,uniform,1,20,0.9744562046837235,0.034212283044058545,0.0583333333333328,0.0417914171651951,0.9836265678929201,0.2392143489691762,92.0,8.0,0.3355125667385895,0.0038791551563567,0.9521921760997948,1.829188539910996
SINE1,abrupt,uniform,1,50,0.9864572047670638,0.15047169811320485,0.0749999999999993,0.10113796189703295,0.9956646182338579,0.27334206599449606,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
SINE1,abrupt,uniform,1,100,0.9897491457621466,0.4423076923076753,0.1083333333333324,0.1724785626782846,0.9984847209361056,0.32891161714071315,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE1,abrupt,uniform,10,5,0.8224852071005916,0.2189948925323647,0.3012499999999998,0.2449228357673699,0.8807296971941845,0.5121130472903754,64.0,6.0,0.1288509419684017,0.0017027948362089,1.06699692659737,0.2807961568212469
SINE1,abrupt,uniform,10,10,0.819859988332361,0.21621151597401805,0.3041666666666664,0.2523293236276508,0.877766459857394,0.5171027081582401,64.0,6.0,0.1288509419684017,0.0017027948362089,1.06699692659737,0.2807961568212469
SINE1,abrupt,uniform,10,20,0.9140345028752395,0.6073297792270766,0.3862499999999997,0.4689495986414324,0.9715251412167791,0.6118129557579897,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE1,abrupt,uniform,10,50,0.9232019334944578,0.6539279755283641,0.492083333333333,0.5592852745029259,0.9704602277988701,0.6908237616973556,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE1,abrupt,uniform,10,100,0.9297858154846237,0.6835303697754407,0.5533333333333329,0.6139430701610824,0.9712936382998425,0.7330298463432401,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE1,abrupt,uniform,30,5,0.7901908492374363,0.7126807762783846,0.5176388888888888,0.5969938421664266,0.9078461721633526,0.6839101404773072,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE1,abrupt,uniform,30,10,0.8024002000166679,0.7098445814235286,0.577361111111111,0.6357217314897496,0.89748779616621,0.721194993147945,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE1,abrupt,uniform,30,20,0.8345278773231102,0.777557774893469,0.6255555555555554,0.6939325226918116,0.9226098345041074,0.760715200930987,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE1,abrupt,uniform,30,50,0.8634886240520042,0.8131187049597457,0.7045833333333331,0.7560245930428489,0.9301702583640907,0.8104765147585726,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE1,abrupt,uniform,30,100,0.8817818151512624,0.8364241310245732,0.7529166666666665,0.7926371247467947,0.9369567805691151,0.8395666376866469,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE1,abrupt,uniform,50,5,0.7616884740395031,0.7821189517102438,0.7293333333333332,0.7542347908211731,0.798383063843974,0.7609100342676888,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE1,abrupt,uniform,50,10,0.7928577381448453,0.7926950303027995,0.7914999999999999,0.7922475375405762,0.7934655775962659,0.7928313001855838,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE1,abrupt,uniform,50,20,0.8140678389865821,0.8114088078908589,0.8197499999999999,0.8158044111127087,0.809051508584764,0.8139940196023785,97.0,36.0,0.6935324396300978,0.0286451405207776,0.3518757205519988,1.5772719657330507
SINE1,abrupt,uniform,50,50,0.848195682973581,0.8405882768348716,0.8609166666666666,0.8497308376569466,0.8359726621103516,0.8481482544157672,97.0,36.0,0.6935324396300978,0.0286451405207776,0.3518757205519988,1.5772719657330507
SINE1,abrupt,uniform,50,100,0.8718643220268354,0.8638238692378428,0.8831666666666664,0.8733346436041999,0.8607267877979662,0.8717908913252068,97.0,36.0,0.6935324396300978,0.0286451405207776,0.3518757205519988,1.5772719657330507
SINE1,gradual,nonuniform,1,5,0.9532461038419866,0.0175267936377909,0.0749999999999993,0.02829536667620805,0.9622442966579677,0.26756392055530565,85.0,12.0,0.3037830537411999,0.0011406341876119,1.9261373496615832,1.58698961111526
